65 000,2006,130 000 - 139 999,Diesel,Opel,Astra,
16 000,1988,20 000 - 24 999,Petrol,Renault,R21,10 CV
35 000,2004,170 000 - 179 999,Petrol,Volkswagen,Gol,
78 000,2013,100 000 - 109 999,Diesel,Dacia,Sandero,
93 000,2015,45 000 - 49 999,Petrol,Ford,Fiesta,
45 000,2008,140 000 - 149 999,Petrol,Chevrolet,Aveo,7 CV
25 000,1999,200 000 - 249 999,Petrol,Renault,19,
85 000,2014,35 000 - 39 999,Petrol,Hyundai,i 10,6 CV
120 000,2010,75 000 - 79 999,Petrol,BMW,Serie 3,11 CV
70 000,1997,250 000 - 299 999,Diesel,Mercedes-Benz,220,10 CV
295 000,2013,100 000 - 109 999,Diesel,Audi,A5,
19 000,1986,450 000 - 499 999,Diesel,Ford,ORION,
57 000,2000,170 000 - 179 999,Diesel,Renault,Kangoo,
51 000,2001,170 000 - 179 999,Diesel,Renault,Megane,
52 000,2013,85 000 - 89 999,Petrol,Dacia,Logan,8 CV
122 000,2014,85 000 - 89 999,Diesel,Citroen,C4,
125 000,2008,250 000 - 299 999,Diesel,Hyundai,Santa Fe,
115 000,2012,70 000 - 74 999,Diesel,Ssangyong,Korando,
48 000,2005,40 000 - 44 999,Diesel,Peugeot,Partner,
57 000,2006,15 000 - 19 999,Diesel,Dacia,Logan,7 CV
45 000,2003,100 000 - 109 999,Petrol,Opel,Corsa,6 CV
44 000,2001,170 000 - 179 999,Diesel,Mercedes-Benz,Classe A,
20 000,1993,10 000 - 14 999,Petrol,Peugeot,309,
92 000,2015,30 000 - 34 999,Petrol,Peugeot,208,
120 000,2009,160 000 - 169 999,Diesel,Nissan,Qashqai,
92 000,2012,60 000 - 64 999,Petrol,Ford,Fiesta,
82 000,2015,50 000 - 54 999,Petrol,Peugeot,208,6 CV
85 000,2017,30 000 - 34 999,Petrol,Hyundai,i 10,
138 000,2013,100 000 - 109 999,Diesel,Seat,Ibiza,5 CV
35 000,2005,180 000 - 189 999,Petrol,Chrysler,Sebring,11 CV
47 000,2009,150 000 - 159 999,Petrol,Peugeot,206,6 CV
83 000,2013,80 000 - 84 999,Petrol,Fiat,GRANDE PUNTO,
195 000,2014,120 000 - 129 999,Diesel,Volkswagen,Touran,8 CV
58 000,2001,200 000 - 249 999,Diesel,Peugeot,306,
82 000,2014,130 000 - 139 999,Diesel,Fiat,Doblo,
220 000,2012,200 000 - 249 999,Diesel,Volkswagen,Touran,
135 000,2014,70 000 - 74 999,Diesel,Dacia,Duster,7 CV
41 000,2003,0 - 4 999,Petrol,Peugeot,206,
62 000,2012,85 000 - 89 999,Petrol,Hyundai,i 10,6 CV
65 000,1992,200 000 - 249 999,Diesel,Mercedes-Benz,190,
112 000,1988,120 000 - 129 999,Petrol,Mercedes-Benz,Classe G,
105 000,2011,120 000 - 129 999,Petrol,Renault,Laguna,
65 000,2005,250 000 - 299 999,Diesel,Renault,Kangoo,
42 000,2001,180 000 - 189 999,Diesel,Volkswagen,Polo,
175 000,2013,140 000 - 149 999,Diesel,Volkswagen,GOLF 7,
210 000,2011,160 000 - 169 999,Diesel,Audi,A4,8 CV
,,,,,,
92 000,2014,40 000 - 44 999,Petrol,Seat,Ibiza,7 CV
102 000,2013,90 000 - 94 999,Petrol,Volkswagen,Polo,8 CV
160 000,2005,170 000 - 179 999,Diesel,Land Rover,Range Rover Sport,
430 000,2015,70 000 - 74 999,Diesel,Mercedes-Benz,Classe E,9 CV
169 000,2011,140 000 - 149 999,Diesel,Volkswagen,PASSAT CC,6 CV
55 000,2004,100 000 - 109 999,Petrol,Renault,Megane,8 CV
57 000,2013,80 000 - 84 999,Diesel,Fiat,Panda,
54 000,2007,190 000 - 199 999,Petrol,Peugeot,407,
70 000,1994,35 000 - 39 999,Diesel,Mercedes-Benz,250,
80 000,2012,0 - 4 999,Diesel,Fiat,Doblo,
135 000,2006,250 000 - 299 999,Diesel,Audi,Q7,12 CV
240 000,2009,110 000 - 119 999,Diesel,Mercedes-Benz,Classe C,
160 000,2013,100 000 - 109 999,Diesel,Peugeot,508,8 CV
86 000,2014,130 000 - 139 999,Diesel,Dacia,Logan,6 CV
140 000,2015,80 000 - 84 999,Diesel,Peugeot,208,
23 000,1997,0 - 4 999,Petrol,Fiat,Uno,
48 000,2003,130 000 - 139 999,Petrol,Peugeot,307,
14 000,1983,35 000 - 39 999,Petrol,Renault,SUPER 5,
85 000,2016,50 000 - 54 999,Diesel,Fiat,Doblo,
51 000,1998,170 000 - 179 999,Diesel,Renault,EXPRESS,
45 000,1990,75 000 - 79 999,Diesel,Peugeot,405,7 CV
245 000,2012,110 000 - 119 999,Diesel,Volkswagen,Touareg,11 CV
60 000,2005,140 000 - 149 999,Petrol,Toyota,Corolla,
235 000,2013,70 000 - 74 999,Diesel,Volkswagen,PASSAT CC,8 CV
56 000,2008,110 000 - 119 999,Petrol,Kia,Picanto,6 CV
75 000,-,-,-,-,-,
59 200,2012,85 000 - 89 999,Diesel,Peugeot,Bipper,6 CV
34 000,1992,120 000 - 129 999,Diesel,Peugeot,205,
95 000,2009,140 000 - 149 999,Diesel,Chevrolet,Captiva,8 CV
75 000,2012,100 000 - 109 999,Diesel,Dacia,Logan,6 CV
149 000,2015,35 000 - 39 999,Diesel,Citroen,C4 CACTUS,6 CV
51 000,2007,100 000 - 109 999,Petrol,Peugeot,207,
102 000,2005,190 000 - 199 999,Diesel,BMW,Serie 5,10 CV
105 000,2013,120 000 - 129 999,Diesel,Renault,Clio,
47 000,1993,300 000 - 349 999,Petrol,Suzuki,Carry,
63 000,1992,200 000 - 249 999,Diesel,Mercedes-Benz,190,
49 000,2010,150 000 - 159 999,Petrol,Chevrolet,Aveo,7 CV
119 000,2012,80 000 - 84 999,Diesel,Citroen,C5,6 CV
49 000,2003,130 000 - 139 999,Petrol,Honda,Civic,
97 000,2006,150 000 - 159 999,Diesel,Mitsubishi,pajero,12 CV
40 000,1994,450 000 - 499 999,Diesel,Peugeot,405,
265 000,2015,80 000 - 84 999,Diesel,Volkswagen,Touareg,
15 000,1997,75 000 - 79 999,Diesel,Fiat,Uno,7 CV
105 000,2011,140 000 - 149 999,Diesel,Peugeot,508,8 CV
58 000,2001,200 000 - 249 999,Diesel,Peugeot,306,
37 000,1999,Plus de 500 000,Diesel,Fiat,Uno,
140 000,1991,55 000 - 59 999,Diesel,Mercedes-Benz,310D,
165 000,2013,120 000 - 129 999,Diesel,Volkswagen,GOLF 7,8 CV
40 000,1984,200 000 - 249 999,Diesel,Peugeot,205,
97 000,2003,350 000 - 399 999,Diesel,Toyota,Land Cruiser,17 CV
255 000,2013,120 000 - 129 999,Diesel,Audi,A6,8 CV
28 000,1998,180 000 - 189 999,Petrol,Fiat,Uno,
1 550 000,2015,15 000 - 19 999,Petrol,Mercedes-Benz,AMG GT,23 CV
85 000,2006,110 000 - 119 999,Diesel,Jeep,Cherokee,11 CV
89 000,2011,95 000 - 99 999,Diesel,Ford,Fiesta,
56 000,2003,30 000 - 34 999,Diesel,Renault,Megane,
220 000,2015,140 000 - 149 999,Diesel,Volkswagen,PASSAT CC,
57 000,2010,130 000 - 139 999,Petrol,Peugeot,206+,6 CV
175 000,2015,120 000 - 129 999,Diesel,Volvo,S60,6 CV
90 000,2008,120 000 - 129 999,Diesel,Hyundai,Tucson,
140 000,2007,110 000 - 119 999,Petrol,Audi,TT,
55 000,2005,190 000 - 199 999,Diesel,Peugeot,Partner,
90 000,2010,250 000 - 299 999,Diesel,Ford,Fiesta,6 CV
165 000,2013,100 000 - 109 999,Diesel,Chevrolet,Captiva,9 CV
265 000,2013,80 000 - 84 999,Diesel,Hyundai,Santa Fe,9 CV
82 000,2014,100 000 - 109 999,Diesel,Peugeot,Bipper,
140 000,2006,170 000 - 179 999,Diesel,Toyota,Prado,12 CV
235 000,2014,100 000 - 109 999,Diesel,Audi,A4,8 CV
80 000,2014,160 000 - 169 999,Diesel,Fiat,Doblo,
310 000,2013,95 000 - 99 999,Diesel,Audi,A6,8 CV
48 000,2008,90 000 - 94 999,Petrol,Kia,Picanto,
108 000,2011,150 000 - 159 999,Diesel,Renault,Megane,
175 000,2016,30 000 - 34 999,Diesel,Mitsubishi,L200,10 CV
118 000,2016,25 000 - 29 999,Diesel,Citroen,C3,6 CV
92 000,2007,130 000 - 139 999,Petrol,Mercedes-Benz,Classe CLS,18 CV
61 000,2012,85 000 - 89 999,Petrol,Hyundai,i 10,
63 000,2012,100 000 - 109 999,Petrol,Hyundai,i 10,
49 000,2010,250 000 - 299 999,Diesel,Peugeot,Partner,
72 000,2001,200 000 - 249 999,Diesel,Volkswagen,GOLF 4,8 CV
98 000,2014,60 000 - 64 999,Diesel,Peugeot,301,
28 000,2002,15 000 - 19 999,Petrol,Hyundai,Atos,
150 000,2014,60 000 - 64 999,Diesel,Ford,Focus,
95 000,2010,15 000 - 19 999,Diesel,Volkswagen,Polo,6 CV
131 000,2015,100 000 - 109 999,Diesel,Dacia,Duster,
39 000,1998,200 000 - 249 999,Diesel,Peugeot,605,8 CV
127 000,2012,100 000 - 109 999,Diesel,Hyundai,i 30,
35 000,1992,55 000 - 59 999,Diesel,Peugeot,405,
150 000,2007,95 000 - 99 999,Diesel,Mercedes-Benz,220,
75 000,1997,200 000 - 249 999,Diesel,Mercedes-Benz,Classe C,
45 000,2002,200 000 - 249 999,Diesel,Volkswagen,Polo,
119 500,2007,150 000 - 159 999,Diesel,Volkswagen,Passat,
92 000,2014,60 000 - 64 999,Diesel,Ford,Ka,5 CV
250 000,2015,130 000 - 139 999,Diesel,Renault,Master,9 CV
116 000,2013,70 000 - 74 999,Diesel,Renault,Clio,
60 000,2003,250 000 - 299 999,Diesel,Renault,Megane,
380 000,2011,110 000 - 119 999,Diesel,Porsche,Cayenne,12 CV
90 000,2003,200 000 - 249 999,Diesel,Mercedes-Benz,270,11 CV
51 000,1986,200 000 - 249 999,Diesel,Mercedes-Benz,250,10 CV
123 000,2014,60 000 - 64 999,Diesel,Dacia,Duster,6 CV
59 000,2013,130 000 - 139 999,Petrol,Hyundai,i 10,
30 000,1989,85 000 - 89 999,Diesel,Peugeot,205,
157 000,2010,150 000 - 159 999,Diesel,Volkswagen,Tiguan,
86 000,2013,50 000 - 54 999,Petrol,Fiat,500,
57 000,2004,130 000 - 139 999,Petrol,Honda,BOSS,11 CV
64 000,2013,95 000 - 99 999,Petrol,Renault,Symbol,
68 000,2015,70 000 - 74 999,Petrol,Suzuki,Celerio,
300 000,2011,150 000 - 159 999,Diesel,Mercedes-Benz,Classe E,13 CV
230 000,2012,100 000 - 109 999,Diesel,BMW,Serie 3,
61 000,2001,150 000 - 159 999,Diesel,Renault,Laguna,
140 000,2007,70 000 - 74 999,Diesel,Volkswagen,Passat,8 CV
145 000,-,200 000 - 249 999,Diesel,Land Rover,Range Rover Sport,15 CV
65 000,2006,200 000 - 249 999,Diesel,Ssangyong,Rexton,
160 000,2013,65 000 - 69 999,Diesel,Toyota,Corolla,
55 000,1999,300 000 - 349 999,Diesel,Volkswagen,GOLF 4,
120 000,2012,70 000 - 74 999,Diesel,Renault,Kangoo,
88 000,2009,140 000 - 149 999,Diesel,Peugeot,308,
43 000,2009,170 000 - 179 999,Diesel,Renault,EXPRESS,
40 000,2003,190 000 - 199 999,Petrol,Renault,Laguna,
143 000,2012,140 000 - 149 999,Diesel,Hyundai,Santa Fe,9 CV
135 000,2010,110 000 - 119 999,Diesel,Audi,A3,
145 000,2004,55 000 - 59 999,Petrol,Jeep,Wrangler,17 CV
265 000,2011,0 - 4 999,Diesel,BMW,Serie 5,12 CV
380 000,2012,70 000 - 74 999,Petrol,Maserati,Quattroporte,31 CV
480 000,2015,25 000 - 29 999,Petrol,Jaguar,F-Type,21 CV
1 150 000,2018,-,Diesel,Mercedes-Benz,Classe GLE,
595 000,2018,0 - 4 999,Diesel,Land Rover,Range Rover Evoque,
142 000,2011,130 000 - 139 999,Diesel,Volvo,XC90,10 CV
380 000,2012,-,Petrol,Maserati,Quattroporte,
580 000,2015,75 000 - 79 999,Diesel,Maserati,Quattroporte,
49 000,2010,80 000 - 84 999,Petrol,Suzuki,Celerio,
265 000,2011,-,Diesel,BMW,Serie 5,12 CV
830 000,2018,0 - 4 999,Diesel,Mercedes-Benz,Classe E,
1 580 000,2018,0 - 4 999,Diesel,Mercedes-Benz,Classe S,12 CV
210 000,2009,90 000 - 94 999,Petrol,BMW,X6,17 CV
310 000,2012,130 000 - 139 999,Diesel,Volkswagen,Tiguan,8 CV
146 000,2007,160 000 - 169 999,Diesel,Land Rover,Range Rover Sport,11 CV
175 000,2017,20 000 - 24 999,Diesel,Ford,Transit,9 CV
220 000,2014,65 000 - 69 999,Diesel,Audi,A4,8 CV
50 000,2005,190 000 - 199 999,Petrol,Honda,Accord,
80 000,2003,250 000 - 299 999,Diesel,Mercedes-Benz,Classe E,
85 000,2010,95 000 - 99 999,Petrol,Honda,City,9 CV
145 000,2013,85 000 - 89 999,Diesel,Peugeot,3008,6 CV
30 000,1986,15 000 - 19 999,Diesel,Citroen,C15,
57 000,2002,160 000 - 169 999,Petrol,Volkswagen,GOLF 4,
300 000,2012,65 000 - 69 999,Diesel,Mercedes-Benz,Classe E,
205 000,2013,95 000 - 99 999,Diesel,Volkswagen,Touran,7 CV
26 000,1986,30 000 - 34 999,Petrol,Renault,R18,9 CV
60 000,2002,190 000 - 199 999,Diesel,Renault,Clio,6 CV
114 000,2012,190 000 - 199 999,Diesel,Renault,Kangoo,6 CV
48 500,2010,120 000 - 129 999,Petrol,Kia,Picanto,6 CV
109 000,2013,55 000 - 59 999,Petrol,Fiat,500,6 CV
19 000,1996,75 000 - 79 999,Petrol,Fiat,Uno,
59 000,2012,90 000 - 94 999,Diesel,Peugeot,Bipper,6 CV
75 000,2013,100 000 - 109 999,Diesel,Dacia,Logan,
17 000,1994,250 000 - 299 999,Petrol,Fiat,TIPO,8 CV
141 000,2018,0 - 4 999,Petrol,Fiat,500,7 CV
49 000,2005,140 000 - 149 999,Petrol,Nissan,Micra,7 CV
118 000,2015,35 000 - 39 999,Diesel,Ford,Fiesta,
28 000,1992,190 000 - 199 999,Petrol,Peugeot,309,
165 000,2013,100 000 - 109 999,Diesel,Volkswagen,Passat,8 CV
95 000,2011,80 000 - 84 999,Petrol,Honda,Civic,
96 500,2016,55 000 - 59 999,Diesel,Dacia,Logan,6 CV
120 000,2014,75 000 - 79 999,Diesel,Citroen,Berlingo,
180 000,2007,120 000 - 129 999,Diesel,Mercedes-Benz,Classe C,
57 000,2007,200 000 - 249 999,Petrol,Seat,Ibiza,
239 000,2011,100 000 - 109 999,Diesel,BMW,Serie 5,
108 000,2014,95 000 - 99 999,Diesel,Skoda,RAPID,
74 000,2010,160 000 - 169 999,Diesel,Ssangyong,Rexton,11 CV
31 000,1989,75 000 - 79 999,Diesel,Peugeot,205,
15 000,1984,200 000 - 249 999,Diesel,Renault,R9,6 CV
37 000,1994,20 000 - 24 999,Diesel,Renault,Clio,
29 000,1986,170 000 - 179 999,Diesel,Peugeot,309,
110 000,2014,35 000 - 39 999,Petrol,Fiat,500,6 CV
57 000,2007,160 000 - 169 999,Diesel,Dacia,Logan,
133 000,2013,55 000 - 59 999,Diesel,Nissan,Juke,6 CV
165 000,2013,100 000 - 109 999,Diesel,Volkswagen,Passat,8 CV
52 000,2008,120 000 - 129 999,Petrol,Ford,Fiesta,
85 000,2013,35 000 - 39 999,Diesel,Dacia,Logan,6 CV
94 000,2001,200 000 - 249 999,Diesel,Volkswagen,GOLF 4,8 CV
113 000,2008,200 000 - 249 999,Diesel,Volkswagen,GOLF 5,
45 000,2008,140 000 - 149 999,Petrol,Peugeot,407,
115 000,2012,100 000 - 109 999,Diesel,Peugeot,308,6 CV
50 000,1987,300 000 - 349 999,Diesel,Mercedes-Benz,250,
186 000,1994,200 000 - 249 999,Diesel,Land Rover,Defender,10 CV
98 000,2009,120 000 - 129 999,Diesel,Citroen,C4 Picasso,7 CV
170 000,2015,50 000 - 54 999,Diesel,Ford,Focus,6 CV
37 000,1990,35 000 - 39 999,Petrol,Renault,19,
34 000,2002,250 000 - 299 999,Diesel,Nissan,TERRANO,11 CV
38 000,1994,0 - 4 999,Diesel,Peugeot,306,
250 000,2017,15 000 - 19 999,Diesel,Volkswagen,GOLF 7,
135 000,2013,100 000 - 109 999,Diesel,Citroen,Berlingo,6 CV
175 000,2007,200 000 - 249 999,Diesel,Mercedes-Benz,220,8 CV
16 000,1987,250 000 - 299 999,Petrol,Peugeot,205,8 CV
65 000,2007,140 000 - 149 999,Diesel,Toyota,Corolla,8 CV
125 000,2016,75 000 - 79 999,Diesel,Volkswagen,Polo,
115 000,2011,130 000 - 139 999,Diesel,Opel,Insignia,
95 000,2008,140 000 - 149 999,Diesel,Ford,Focus,
130 500,2011,110 000 - 119 999,Diesel,Peugeot,508,
,,,,,,
140 000,2006,170 000 - 179 999,Diesel,Mercedes-Benz,Classe CLS,11 CV
145 000,2012,130 000 - 139 999,Diesel,Volvo,S60,8 CV
40 000,2007,130 000 - 139 999,Petrol,Kia,Picanto,
65 000,2012,20 000 - 24 999,Diesel,Dacia,Sandero,6 CV
38 000,1998,150 000 - 159 999,Diesel,Mercedes-Benz,Classe E,
26 000,1984,300 000 - 349 999,Diesel,Volkswagen,GOLF 2,6 CV
145 000,2014,120 000 - 129 999,Diesel,Citroen,C5,
35 000,2007,140 000 - 149 999,Petrol,Chevrolet,Optra,
165 000,2013,130 000 - 139 999,Diesel,Mitsubishi,L200,10 CV
440 000,2016,50 000 - 54 999,Diesel,Mercedes-Benz,Classe C,
69 000,1994,450 000 - 499 999,Diesel,Mercedes-Benz,Classe C,
103 000,2015,45 000 - 49 999,Diesel,Peugeot,Partner,
105 000,2011,160 000 - 169 999,Diesel,Opel,Astra,
165 000,2013,15 000 - 19 999,Diesel,Ford,Kuga,
85 000,2016,15 000 - 19 999,Petrol,Dacia,Logan,7 CV
50 000,2004,190 000 - 199 999,Diesel,Peugeot,Partner,
107 000,2017,0 - 4 999,Petrol,Citroen,C1,5 CV
30 000,2002,30 000 - 34 999,Petrol,Fiat,Palio,
46 000,2003,120 000 - 129 999,Petrol,Opel,Corsa,
25 000,1997,190 000 - 199 999,Petrol,Mitsubishi,lancer,
43 000,1997,200 000 - 249 999,Diesel,Volkswagen,Jetta,
100 000,1992,40 000 - 44 999,Diesel,Mercedes-Benz,190,
153 000,2013,100 000 - 109 999,Diesel,Volkswagen,GOLF 6,
52 000,2010,85 000 - 89 999,Petrol,Suzuki,Celerio,
98 000,2003,160 000 - 169 999,Diesel,Volkswagen,GOLF 4,8 CV
110 000,2005,200 000 - 249 999,Diesel,Mercedes-Benz,220,
85 000,2002,200 000 - 249 999,Diesel,Volkswagen,Passat,
88 000,2017,35 000 - 39 999,Petrol,Kia,Picanto,6 CV
363 000,2017,10 000 - 14 999,Diesel,Volvo,XC60,8 CV
105 000,2006,150 000 - 159 999,Diesel,Renault,Megane,
158 000,2012,190 000 - 199 999,Diesel,Hyundai,Santa Fe,
89 000,2014,100 000 - 109 999,Diesel,Fiat,Linea,
36 000,1994,300 000 - 349 999,Diesel,Peugeot,205,
68 000,2011,130 000 - 139 999,Petrol,Ford,Fiesta,
340 000,2012,70 000 - 74 999,Diesel,Land Rover,Range Rover,8 CV
82 000,2015,65 000 - 69 999,Petrol,Peugeot,308,6 CV
38 000,2004,30 000 - 34 999,Petrol,Honda,CR-V,
78 000,2013,120 000 - 129 999,Diesel,Peugeot,301,6 CV
73 000,2013,80 000 - 84 999,Petrol,Peugeot,301,6 CV
190 000,2011,-,Electrique,Hyundai,ix 35,
72 000,2012,95 000 - 99 999,Petrol,Renault,Clio,7 CV
38 000,1997,100 000 - 109 999,Diesel,Volkswagen,Jetta,
208 000,2014,55 000 - 59 999,Diesel,Hyundai,ix 35,
105 000,2015,35 000 - 39 999,Diesel,Peugeot,208,
430 000,2014,30 000 - 34 999,Diesel,Audi,A6,8 CV
53 000,2009,50 000 - 54 999,Diesel,Dacia,Logan,
160 000,2016,20 000 - 24 999,Petrol,Fiat,500,
125 000,2013,150 000 - 159 999,Diesel,Skoda,Octavia,8 CV
47 000,2006,100 000 - 109 999,Petrol,Dacia,Logan,
79 000,2013,75 000 - 79 999,Petrol,Ford,Fiesta,7 CV
82 000,2015,45 000 - 49 999,Petrol,Peugeot,208,6 CV
335 000,2017,0 - 4 999,Diesel,mini,country man,8 CV
195 000,2013,110 000 - 119 999,Diesel,Mercedes-Benz,Classe B,7 CV
45 000,2003,200 000 - 249 999,Petrol,Renault,Laguna,10 CV
90 000,2006,160 000 - 169 999,Diesel,BMW,Serie 5,
115 000,2010,130 000 - 139 999,Diesel,Citroen,Berlingo,6 CV
92 000,2015,65 000 - 69 999,Diesel,Fiat,Doblo,
142 000,2014,75 000 - 79 999,Diesel,Opel,Astra,6 CV
380 000,2012,170 000 - 179 999,Diesel,Mercedes-Benz,CLASSE ML,12 CV
580 000,2017,5 000 - 9 999,Diesel,Mercedes-Benz,Classe C,8 CV
220 000,2010,190 000 - 199 999,Diesel,Mercedes-Benz,Classe E,11 CV
310 000,2013,80 000 - 84 999,Diesel,Volkswagen,GOLF 7,8 CV
105 000,2012,90 000 - 94 999,Diesel,Volkswagen,Polo,6 CV
89 000,2014,95 000 - 99 999,Diesel,Peugeot,Bipper,
155 000,2010,130 000 - 139 999,Diesel,mini,country man,8 CV
560 000,2014,130 000 - 139 999,Diesel,Land Rover,Range Rover Sport,12 CV
112 000,2014, 80 000 - 84 999,Diesel,Renault,Clio,6 CV
370 000,2011,170 000 - 179 999,Diesel,Mercedes-Benz,Classe CLS,11 CV
63 000,2006,140 000 - 149 999,Petrol,Honda,Accord,
133 000,2013,130 000 - 139 999,Diesel,Opel,Astra,
115 000,2008,130 000 - 139 999,Diesel,Volkswagen,GOLF 5,8 CV
78 000,2011,150 000 - 159 999,Diesel,Volkswagen,Polo,
115 000,2010,200 000 - 249 999,Diesel,Toyota,Prado,12 CV
96 000,2008,160 000 - 169 999,Diesel,Seat,Leon,
96 000,2010,120 000 - 129 999,Diesel,Chevrolet,Cruze,
178 000,2015, 60 000 - 64 999,Diesel,Volkswagen,GOLF 7,8 CV
63 000,2012,100 000 - 109 999,Petrol,Peugeot,206,6 CV
39 000,1994,160 000 - 169 999,Diesel,Peugeot,205,
55 000,2005,45 000 - 49 999,Petrol,Honda,Accord,
130 000,2013,40 000 - 44 999,Petrol,Fiat,500,8 CV
110 000,2011,120 000 - 129 999,Diesel,Dacia,Duster,
65 000,2013,95 000 - 99 999,Petrol,Hyundai,i 10,6 CV
67 000,2007,190 000 - 199 999,Diesel,Ssangyong,Actyon,
145 000,2010,10 000 - 14 999,Diesel,Volkswagen,Golf,
128 000,2015,90 000 - 94 999,Diesel,Nissan,EVALIA,6 CV
65 000,2003,200 000 - 249 999,Diesel,Renault,Megane,
59 000,2012,100 000 - 109 999,Diesel,Peugeot,Bipper,6 CV
299 000,2014,75 000 - 79 999,Diesel,Jaguar,XF,9 CV
129 000,2006,200 000 - 249 999,Diesel,BMW,Serie 3,8 CV
85 000,2012,190 000 - 199 999,Diesel,Renault,Kangoo,
165 000,2011,150 000 - 159 999,Diesel,Volkswagen,Caddy,6 CV
125 000,2003,160 000 - 169 999,Petrol,Porsche,Cayenne,
59 000,1996,25 000 - 29 999,Diesel,Mercedes-Benz,220,
39 000,1995,100 000 - 109 999,Diesel,Renault,19,
160 000,2007,170 000 - 179 999,Petrol,Mercedes-Benz,Classe S,
12 000,1985,300 000 - 349 999,Petrol,Peugeot,205,5 CV
220 000,2017,15 000 - 19 999,Diesel,Volkswagen,Caddy,
105 000,2013,150 000 - 159 999,Diesel,Dacia,Duster,
121 000,2009,140 000 - 149 999,Diesel,Ford,Ranger,10 CV
67 000,2005,190 000 - 199 999,Diesel,Renault,Kangoo,
185 000,2017,35 000 - 39 999,Diesel,Ford,Focus,
119 000,2016,30 000 - 34 999,Diesel,Renault,Clio,
98 000,2014,65 000 - 69 999,Diesel,Citroen,C3,
71 000,2013,110 000 - 119 999,Diesel,Renault,Symbol,6 CV
85 000,2012,150 000 - 159 999,Diesel,Dacia,Sandero,
68 000,2004,190 000 - 199 999,Diesel,Land Rover,Freelander,8 CV
73 000,2013,75 000 - 79 999,Petrol,Hyundai,i 20,7 CV
106 000,2012,100 000 - 109 999,Diesel,Hyundai,i 30,6 CV
37 000,2002,200 000 - 249 999,Petrol,Fiat,Punto,6 CV
117 000,2015,-,Diesel,Hyundai,Accent,6 CV
150 000,2012,190 000 - 199 999,Diesel,Nissan,Qashqai,
92 000,2015,70 000 - 74 999,Diesel,Dacia,Logan,
37 000,1996,120 000 - 129 999,Petrol,Renault,R9,8 CV
128 000,2005,-,Diesel,Mercedes-Benz,220,9 CV
195 000,2011,170 000 - 179 999,Diesel,Volkswagen,Tiguan,
189 000,2011,65 000 - 69 999,Diesel,BMW,Serie 1,
119 000,2008,110 000 - 119 999,Petrol,BMW,Serie 1,
124 000,2008,75 000 - 79 999,Diesel,BMW,Serie 1,
159 000,2010,80 000 - 84 999,Petrol,BMW,Serie 1,
118 000,2014,70 000 - 74 999,Diesel,Mitsubishi,L200,
125 000,2013,80 000 - 84 999,Diesel,Dacia,Duster,
35 000,2006,150 000 - 159 999,Petrol,Fiat,Palio,
180 000,2012,100 000 - 109 999,Diesel,Mercedes-Benz,Classe B,
119 000,2008,120 000 - 129 999,Petrol,Jaguar,other,17 CV
99 000,2007,75 000 - 79 999,Petrol,BMW,Serie 1,
83 000,2014,90 000 - 94 999,Diesel,Fiat,Punto,5 CV
700 000,2014,35 000 - 39 999,Diesel,Porsche,Cayenne,12 CV
220 000,2015,30 000 - 34 999,Petrol,mini,cooper,9 CV
108 000,2007,200 000 - 249 999,Diesel,Toyota,RAV 4,9 CV
122 000,2012,50 000 - 54 999,Diesel,lancia,Ypsilon,
49 900,2006,130 000 - 139 999,Petrol,Peugeot,206,
50 000,1992,200 000 - 249 999,Diesel,BMW,Serie 6,
72 000,2013,70 000 - 74 999,Petrol,Renault,Clio,6 CV
78 000,2008,200 000 - 249 999,Diesel,Kia,Sorento,10 CV
40 000,2007,130 000 - 139 999,Petrol,Dacia,Logan,
139 500,2014,100 000 - 109 999,Diesel,Opel,Astra,
44 000,2005,140 000 - 149 999,Petrol,Honda,Civic,
52 000,1995,90 000 - 94 999,Diesel,Renault,19,7 CV
22 000,2006,150 000 - 159 999,Diesel,Fiat,Uno,6 CV
320 000,2011,190 000 - 199 999,Diesel,BMW,Serie 7,12 CV
86 000,2015,85 000 - 89 999,Petrol,Peugeot,308,8 CV
80 000,2010,140 000 - 149 999,Diesel,Renault,Kangoo,
130 000,2011,150 000 - 159 999,Diesel,Honda,Accord,9 CV
215 000,2011,180 000 - 189 999,Diesel,Mercedes-Benz,220,9 CV
19 000,1988,160 000 - 169 999,Diesel,Renault,SUPER 5,6 CV
90 000,2013,190 000 - 199 999,Diesel,Fiat,Doblo,
200 000,2007,200 000 - 249 999,Diesel,Mercedes-Benz,220,
58 000,2008,110 000 - 119 999,Diesel,Peugeot,Partner,
65 000,1999,40 000 - 44 999,Diesel,BMW,Serie 5,
130 000,2007,200 000 - 249 999,Diesel,Mercedes-Benz,220,9 CV
145 000,2012,130 000 - 139 999,Diesel,Nissan,Qashqai,6 CV
137 000,2015,90 000 - 94 999,Diesel,Peugeot,308,6 CV
63 000,2000,30 000 - 34 999,Diesel,Renault,Kangoo,
60 000,2002,300 000 - 349 999,Diesel,Hyundai,GALLOPER,10 CV
108 000,2015,80 000 - 84 999,Diesel,Ford,Fiesta,6 CV
93 000,2009,100 000 - 109 999,Diesel,Citroen,C4,6 CV
78 000,2009,80 000 - 84 999,Petrol,Seat,Ibiza,6 CV
